"ID","Bin","TaxonRelativeAbundance","kingdom","phylum","class","order","family","genus","species","Confidence"
"Zotu3473","Bin41",4.18289421037248e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_unidentified","_unidentified","0.9405737"
"Zotu18688","Bin41",2.36153224807007e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_oryzae","0.9929055"
"Zotu9255","Bin41",5.16208190665581e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_oryzae","0.9986328"
"Zotu8463","Bin41",6.5253776245235e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_triglochinicola","0.9999449"
"Zotu4929","Bin41",1.62295916978911e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_triglochinicola","0.9999796"
"Zotu378","Bin41",0.000454608894689105,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.7835777"
"Zotu1110","Bin41",0.000161003481947845,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.7008094"
"Zotu2734","Bin41",3.80417210655508e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","","","","0.9181815"
"Zotu973","Bin41",0.000134210709400884,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","","","","0.9341390"
"Zotu1023","Bin41",0.000140157409482152,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","","","","0.9413303"
"Zotu550","Bin41",0.000317210068960305,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_unidentified","_unidentified","0.7796221"
"Zotu4968","Bin41",1.50545014305371e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_unidentified","_unidentified","0.8100860"
"Zotu2356","Bin41",4.09813008206933e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.8562404"
"Zotu1651","Bin41",7.35048973064752e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Paraphoma","_Paraphoma_fimeti","0.9999998"
"Zotu5727","Bin41",1.11783280683915e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Paraphoma","_Paraphoma_fimeti","0.9999982"
"Zotu3289","Bin41",2.23182274780064e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Paraphoma","_Paraphoma_fimeti","1.0000000"
"Zotu3036","Bin41",3.39954030887842e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_pontiformis","0.9982903"
"Zotu1173","Bin41",0.000130530521328072,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_pontiformis","0.9954803"
"Zotu1735","Bin41",7.51974302357376e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","","","","0.9837148"
"Zotu3991","Bin41",1.81072260858944e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Septoriella","_Septoriella_leuchtmannii","0.8595003"
"Zotu4501","Bin41",1.74036605294976e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Septoriella","_Septoriella_pseudophragmitis","0.9059095"
"Zotu4841","Bin41",1.37448645326306e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.9912851"
"Zotu4830","Bin41",1.44161442694296e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.9915638"
"Zotu10262","Bin41",5.35028175660764e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Neosetophoma","","0.9999527"
"Zotu2788","Bin41",3.65847887224859e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Neosetophoma","","0.9999808"
"Zotu3840","Bin41",2.45813150176078e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Neosetophoma","_Neosetophoma_samararum","0.7215944"
"Zotu11376","Bin41",3.99252221296567e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Neosetophoma","_Neosetophoma_rosigena","0.9881945"
"Zotu13774","Bin41",3.48690575744111e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Neosetophoma","","0.9999998"
"Zotu2252","Bin41",4.69070528140538e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Wojnowiciella","_Wojnowiciella_leptocarpi","0.9964046"
"Zotu1581","Bin41",7.59559878389591e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Wojnowiciella","","0.8917728"
"Zotu3489","Bin41",2.25807140642641e-05,"Fungi","","","","","","","1.0000000"
"Zotu1136","Bin41",0.000127676991865421,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.9578880"
"Zotu2728","Bin41",3.62646715141978e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.9629336"
"Zotu2044","Bin41",5.67085350517649e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.9557524"
"Zotu1514","Bin41",8.38629430437329e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Cucurbitariaceae","_Pyrenochaeta","_Pyrenochaeta_inflorescentiae","0.9989414"
"Zotu2477","Bin41",5.00619847751613e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Cucurbitariaceae","_Pyrenochaeta","_Pyrenochaeta_inflorescentiae","0.9996840"
"Zotu4035","Bin41",2.41112010615589e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.9620623"
"Zotu9496","Bin41",5.18410873818167e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.9776254"
"Zotu1077","Bin41",0.000142330187532301,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.7054727"
"Zotu2650","Bin41",5.24809344788075e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","","0.9049799"
"Zotu7662","Bin41",5.60579783568452e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.7183698"
"Zotu2218","Bin41",5.25582057277639e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","0.9998913"
"Zotu6436","Bin41",9.12380681758064e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_badalingensis","1.0000000"
"Zotu1699","Bin41",8.10562612711628e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophaeosphaeria","_Setophaeosphaeria_sidae","0.9997777"
"Zotu3057","Bin41",3.47715430888182e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Pleosporaceae","_Edenia","_Edenia_gomezpompae","1.0000000"
"Zotu786","Bin41",0.00031193715552115,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophoma","_Setophoma_terrestris","0.9962659"
"Zotu2820","Bin41",3.16618504286046e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Setophoma","_Setophoma_terrestris","0.9202924"
"Zotu1195","Bin41",0.00011823572072868,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9999925"
"Zotu1427","Bin41",9.39209056759546e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9999988"
"Zotu3136","Bin41",3.00962794999012e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9999987"
"Zotu7335","Bin41",8.39734785611095e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9679799"
"Zotu3988","Bin41",2.6062431824866e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9999867"
"Zotu255","Bin41",0.000951826634555687,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9999998"
"Zotu2174","Bin41",5.15104941677413e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9939736"
"Zotu1536","Bin41",8.28575531506721e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Pseudoophiobolus","","0.8564939"
"Zotu8195","Bin41",1.01179144236243e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9992366"
"Zotu4345","Bin41",1.62559807228992e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9587329"
"Zotu6848","Bin41",6.70176428356552e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.9551998"
"Zotu5552","Bin41",1.30049191386088e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Chaetosphaeronema","_unidentified","0.8125274"
"Zotu3797","Bin41",2.4302000876473e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.9627382"
"Zotu3742","Bin41",1.99500499740979e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.9736602"
"Zotu7026","Bin41",7.22029153456962e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","","","","0.8535162"
"Zotu6454","Bin41",7.65125248886744e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","","","","0.8377907"
"Zotu4302","Bin41",1.70590705557618e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.7824491"
"Zotu1178","Bin41",0.000119616209207187,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","","","0.8514438"
"Zotu1648","Bin41",6.9368287981854e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Phaeosphaeria","_Phaeosphaeria_caricis","1.0000000"
"Zotu5433","Bin41",1.61521284533888e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_unidentified","_unidentified","_unidentified","0.9033897"
"Zotu17949","Bin41",1.99995816557274e-06,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Phaeosphaeriaceae","_Acericola","_Acericola_italica","0.8860825"
"Zotu4404","Bin41",2.124174474111e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Diaporthales","_Sydowiellaceae","_Ranulospora","_Ranulospora_alnii","0.8293893"
"Zotu2000","Bin41",5.71201396385517e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8920750"
"Zotu6527","Bin43",7.85461325921772e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cercophora","_unidentified","0.9976532"
"Zotu6216","Bin43",9.37148282288035e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","","","0.7334353"
"Zotu6291","Bin43",1.16328959567957e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Apodus","_Apodus_deciduus","0.9959602"
"Zotu1468","Bin43",9.03891470579521e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Apodus","_Apodus_deciduus","0.9999769"
"Zotu5559","Bin43",1.36747168968098e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Apodus","_Apodus_deciduus","0.9903110"
"Zotu2792","Bin43",4.27386735266184e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Apodus","_Apodus_deciduus","1.0000000"
"Zotu6824","Bin43",9.11203819436344e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Apodus","_Apodus_deciduus","0.9999995"
"Zotu335","Bin43",0.000562457716673122,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7387686"
"Zotu2204","Bin43",4.65314496451717e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8319398"
"Zotu1477","Bin43",8.02942504470022e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7499227"
"Zotu273","Bin43",0.000670053851505938,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.7855059"
"Zotu1360","Bin43",0.000105221939136432,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Pleosporales_fam_Incertae_sedis","_Pseudorobillarda","_Pseudorobillarda_phragmitis","1.0000000"
"Zotu2694","Bin43",3.45467464768219e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Pleosporales","_Pleosporales_fam_Incertae_sedis","_Pseudorobillarda","_Pseudorobillarda_phragmitis","1.0000000"
"Zotu1810","Bin43",7.94345784837986e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7504850"
"Zotu10048","Bin43",6.50746321478328e-06,"Fungi","","","","","","","1.0000000"
"Zotu3044","Bin43",3.0813873948921e-05,"Fungi","_Ascomycota","","","","","","0.8367041"
"Zotu2095","Bin43",5.23463794685081e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.7124711"
"Zotu3651","Bin43",2.19078671920969e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","","","0.8234617"
"Zotu3777","Bin43",2.23311715916689e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","","","0.7724151"
"Zotu1358","Bin43",9.95820057184074e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Strattonia","_Strattonia_minor","0.7950458"
"Zotu11722","Bin43",2.98419088090522e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Strattonia","_Strattonia_minor","1.0000000"
"Zotu2444","Bin43",4.35042554837208e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8379558"
"Zotu1001","Bin43",0.000132964261596489,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8378077"
"Zotu2436","Bin43",3.65650314025154e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8150484"
"Zotu1573","Bin43",8.18641234835334e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7642250"
"Zotu2960","Bin43",3.67976367373075e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7018611"
"Zotu5472","Bin43",1.03796843174274e-05,"Fungi","","","","","","","1.0000000"
"Zotu2276","Bin43",7.09663777757408e-05,"Fungi","_Ascomycota","_Archaeorhizomycetes","_Archaeorhizomycetales","_Archaeorhizomycetaceae","_Archaeorhizomyces","_unidentified","0.7377907"
"Zotu1284","Bin43",0.000112668218219045,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8885646"
"Zotu2582","Bin43",3.83183934778908e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","","","0.7664668"
"Zotu803","Bin43",0.000189488089062936,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_unidentified","_unidentified","0.7118125"
"Zotu1571","Bin43",6.97975831721953e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Verrucariales","_Verrucariaceae","_Placidium","_Placidium_tenellum","0.9419420"
"Zotu2486","Bin43",4.46710292013487e-05,"Fungi","_Ascomycota","","","","","","0.8675966"
"Zotu2117","Bin43",5.76967918126989e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.9025042"
"Zotu7505","Bin43",8.09674859778708e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Corynascella","_Corynascella_humicola","0.9999866"
"Zotu13038","Bin43",3.88954030735863e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Melanocarpus","_Melanocarpus_albomyces","0.9783543"
"Zotu13888","Bin43",2.22080899429123e-06,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8323064"
"Zotu1936","Bin43",8.21023963886099e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreales_fam_Incertae_sedis","_Myxocephala","_Myxocephala_albida","0.9982801"
"Zotu738","Bin43",0.000245814439719512,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreales_fam_Incertae_sedis","_Myxocephala","_Myxocephala_albida","0.9995062"
"Zotu4456","Bin43",1.97216290481147e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreales_fam_Incertae_sedis","_Myxocephala","_Myxocephala_albida","0.9989555"
"Zotu11804","Bin43",3.84214423812402e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreales_fam_Incertae_sedis","_Myxocephala","_Myxocephala_albida","0.9998282"
"Zotu714","Bin43",0.000225149875737191,"Fungi","_Ascomycota","_Sordariomycetes","","","","","1.0000000"
"Zotu3092","Bin43",3.2474054818897e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cladorrhinum","_Cladorrhinum_bulbillosum","0.9999901"
"Zotu14326","Bin43",5.58354815710986e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cladorrhinum","_Cladorrhinum_bulbillosum","0.9993069"
"Zotu1196","Bin43",0.0001186588400089,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Sordariales_fam_Incertae_sedis","_Ramophialophora","_Ramophialophora_vesiculosa","0.9863677"
"Zotu7770","Bin43",5.94451067009318e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.9870057"
"Zotu6445","Bin43",9.18392264886234e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.9811891"
"Zotu7586","Bin43",6.07866428520066e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.9819674"
"Zotu4514","Bin43",1.46172941095298e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.9479181"
"Zotu12770","Bin43",1.87394196632233e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.7882186"
"Zotu7316","Bin43",7.78331550487768e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.7954758"
"Zotu9825","Bin43",4.0975017425748e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8428972"
"Zotu12143","Bin43",3.31367483154041e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8588680"
"Zotu3412","Bin43",2.39240445498108e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8818891"
"Zotu252","Bin43",0.000683470576596708,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7555125"
"Zotu797","Bin43",0.0001869767978565,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_unidentified","_unidentified","_unidentified","0.7297863"
"Zotu223","Bin43",0.000773800535238974,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8692534"
"Zotu1212","Bin43",0.000120018243894525,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","","0.9379584"
"Zotu1242","Bin43",0.000107665928647721,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_Zopfiella_latipes","0.9124411"
"Zotu5669","Bin43",1.487711165912e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","","0.9995932"
"Zotu2268","Bin43",5.29216992810269e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8681030"
"Zotu4299","Bin43",1.36495926159878e-05,"Fungi","_Ascomycota","","","","","","0.7761470"
"Zotu3325","Bin43",3.48100550282645e-05,"Fungi","","","","","","","1.0000000"
"Zotu1381","Bin43",9.97761769033507e-05,"Fungi","","","","","","","1.0000000"
"Zotu7728","Bin43",8.73596641146197e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Boliniales","_Boliniaceae","_Endoxyla","_unidentified","0.9911959"
"Zotu3216","Bin43",3.35007208748093e-05,"Fungi","","","","","","","1.0000000"
"Zotu17581","Bin43",3.04876696992893e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Xylariales","_Xylariaceae","_Nodulisporium","_unidentified","0.9999999"
"Zotu5480","Bin42",1.4047691538715e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","","0.9995216"
"Zotu2151","Bin42",6.83903423031872e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_truncatum","0.9736786"
"Zotu1713","Bin42",9.206943404602e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.9931552"
"Zotu2317","Bin42",4.47173652754533e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.7190265"
"Zotu615","Bin42",0.000144383247852549,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_chlamydosporicum","0.9717916"
"Zotu64","Bin42",0.00141349941636001,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_chlamydosporicum","0.9897617"
"Zotu77","Bin42",0.00161231827911158,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_chlamydosporicum","0.9352834"
"Zotu105","Bin42",0.00154204084029795,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_chlamydosporicum","0.9664720"
"Zotu132","Bin42",0.00119550285057534,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_chlamydosporicum","0.9825151"
"Zotu663","Bin42",0.000275123307505968,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.8070427"
"Zotu1561","Bin42",8.07002363723608e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.8781309"
"Zotu1730","Bin42",6.83237562735083e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.7785817"
"Zotu3106","Bin42",3.4254124069409e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.9844942"
"Zotu1117","Bin42",0.000116858116140923,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_unidentified","0.9810277"
"Zotu3479","Bin42",2.74327075299321e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Myxotrichaceae","_Oidiodendron","_Oidiodendron_echinulatum","0.8428707"
"Zotu4178","Bin42",1.61377989410201e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Hyaloscyphaceae","_unidentified","_unidentified","0.7898241"
"Zotu4734","Bin42",1.44544550066989e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Hyaloscyphaceae","","","0.7888917"
"Zotu3312","Bin42",2.82796448253294e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.9373724"
"Zotu603","Bin42",0.000278999765492424,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.9771431"
"Zotu7312","Bin42",1.20556619186948e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.9742674"
"Zotu1711","Bin42",7.52514094871699e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.7057425"
"Zotu113","Bin42",0.00141710383096569,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.7710733"
"Zotu195","Bin42",0.000853945768456946,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.8375628"
"Zotu3515","Bin42",2.75936179971748e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","","","","0.9994971"
"Zotu2534","Bin42",4.96652839785453e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.9935156"
"Zotu3809","Bin42",2.11418827227795e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiales_fam_Incertae_sedis","_Leptodontidium","_unidentified","0.9639610"
"Zotu4784","Bin42",1.7338938484552e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","","","","0.9994695"
"Zotu4451","Bin42",1.76968702555451e-05,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Hyaloscyphaceae","","","0.7391609"
